ID,YEAR,Volume,Lote,Operacion,Unidad,EL.,Investigator,Fecha,Class,Category,Genus,Species,Name,CF,R_El,R_info,Side,"Completeness (0=frag, 1=complete)",R_Portion,Fragmentation,NISP,MNE,Estimate AGE,Fusion/wear,Proximal,Shaft,Distal,Taphonomy,Photographed,Bird to confirm ID,Additional analysis,Quality of heat/fire exposure,# Charred,# Heat exposed,Carnivore,Rodent,Worked,Butchery,Weathering,Other,Calcined,Measurements,Location of measurement,Portion,Element info,Comments,R_El/Portion/Element info/Comments
1169,2017,,501,18,K24,,DHS,14_VI_14,Bird,General,,,Bird,#N/A,shaft,Frags,,0,sliver,3,2,,,,,,,,,,,4,2,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1170,2017,,501,18,K24,,DHS,14_VI_14,Unknown,,,,NID,#N/A,shaft,Frags,,0,5-Shaft only,?,1,,,,,,,,,,,4,1,,,,,,,,,,,5-Shaft only,frag,,shaft/5-Shaft only/frag/
1171,2017,,501,18,K24,,DHS,14_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,6,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1172,2017,,506,18,L24,,DHS,16_VI_14,Bird,Galliformes,Odontophoridae,,Quail,#N/A,Sternum,-,,0.6,Anterior,?,1,,1,,UN,,,,,,,,0,,,,,,,,,18.8x28.7,"height of keel (to base, not max but intact), keel to unfused anterior",3-Proximal and shaft,anterior and keel,"young, but larger than colinus virginianus","Sternum/3-Proximal and shaft/anterior and keel/young, but larger than colinus virginianus"
1173,2017,,506,18,L24,,DHS,16_VI_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,tibiotarsus,,L,0.2,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,includes nutrient foramen,tibiotarsus/5-Shaft only/shaft/includes nutrient foramen
1174,2017,,506,18,L24,,DHS,16_VI_14,Bird,General,,,Bird,#N/A,Vert ND,Frags,,0.3,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,frag,,Vert ND//frag/
1175,2017,,506,18,L24,,DHS,16_VI_14,Bird,General,cf. Meleagris gallopavo,,cf. Guajolote,cf. Meleagris gallopavo,Ph1,III,R,1,,,1,,,,FU,PR,FU,,,,,4,1,,,,,,,,,"23.1, 7.37x7.9, 6.4x5.22","L, prox WxH, distal WxH",,III,,Ph1//III/
1176,2017,,506,18,L24,,DHS,16_VI_14,Bird,General,,,Bird,#N/A,shaft,Tibiotarsus?,,0,sliver,2,1,,,,,,,,,,,3,1,,,,,,,,,,,sliver,pos. tibiotarsus,,shaft/sliver/pos. tibiotarsus/
1177,2017,,506,18,L24,,DHS,16_VI_14,Fish,,,,ND fish,#N/A,Pteryiophores,,,0.8,,,1,,,,,,,,,,,,0,,,,,,,,,34.7,L (fragmented I think),,,,Pteryiophores///
1178,2017,,502,18,M25,,DHS,16_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,femur,,L,0.2,5-Shaft only,2,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,contains nutrient foramen,femur/5-Shaft only/shaft/contains nutrient foramen
1179,2017,,502,18,M25,,DHS,16_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0.5,3-Proximal and shaft,2,1,,,,,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,half head and shaft,,rib/3-Proximal and shaft/half head and shaft/
1180,2017,,502,18,M25,,DHS,16_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,needle,Needle,,0.4,4-Distal and shaft,1,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,Needle,,needle/4-Distal and shaft/Needle/
1181,2017,,502,18,M25,,DHS,16_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,8- pieces grouped together ,3,12,,,,,,,,,,,,0,,,,,,*,,,,,8- pieces grouped together ,,most 1-3 weathering,frag/8- pieces grouped together //most 1-3 weathering
1182,2017,,509,18,J25,,DHS,16_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,1,1,,,,,,,,,,,,0,,,,,,1,,,,,,frag,,shaft//frag/
1183,2017,,509,18,J25,,DHS,16_VI_14,Bird,Galliformes,Odontophoridae,,Quail,#N/A,tibiotarsus,,,1,,,1,,9,,fU,PR,FU,,,,,,0,,,,,,,,,51.7x5x8.3,"L, distal W, prox max w",,,smaller than colinus,tibiotarsus///smaller than colinus
1184,2017,,516,18,I22,,DHS,17_VI_14,Mammal,Human,,,Human,#N/A,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,,,,"Probably all human, some frags refit","///Probably all human, some frags refit"
1185,2017,,518,18,N24,,DHS,17_VI_14,Mammal,Leporidae,Sylvilagus,audobonii,Desert cottontail,#N/A,Pelvis Acetabulum,,R,1,,,1,,9,,FU,PR,FU,,,,,8,1,,,,,,,,,52.6,L (ill-isch),,,"Cooked and burnt, ischium only slightly burnt. ","Pelvis Acetabulum///Cooked and burnt, ischium only slightly burnt. "
1186,2017,,518,18,N24,,DHS,17_VI_14,Bird,General,,,Bird,#N/A,shaft,Frags,,0,sliver,,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1187,2017,,518,18,N24,,DHS,17_VI_14,Bird,General,,,Bird,#N/A,Vert ND,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,spinous process,,Vert ND//spinous process/
1188,2017,,518,18,N24,,DHS,17_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1189,2017,,448,18,N25,,DMC,9_VI_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,tarsometatarsus,-,R,0.6,4-Distal and shaft,3,1,,1,,ND,PR,FU,,NEED,,,9,1,,,,,,1,,,17.7x12.77,"Max dist. W, Max dist thickness",4-Distal and shaft,distal and shaft,distal foramen elongated - juvenile,tarsometatarsus/4-Distal and shaft/distal and shaft/distal foramen elongated - juvenile
1190,2017,,448,18,N25,,DMC,9_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,frag,,shaft//frag/
1191,2017,,448,18,N25,,DMC,9_VI_14,Mammal,General,medium,,medium mammal,#N/A,rib,,,0.4,,4,1,,,,,,,,,,,7,1,,,,,,,,,,,,shaft,,rib//shaft/
1192,2017,,452,18,L25,,DMC,9_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,long bone,,,0.2,5-Shaft only,3,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,"highly fragmented, likely distal femur shaft","long bone/5-Shaft only/shaft/highly fragmented, likely distal femur shaft"
1193,2017,,452,18,L25,,DMC,9_VI_14,Mammal,General,large,,large mammal,#N/A,?,Frags,,0,,3,3,,,,,,,,,,,,0,,,,,,3,,,,,,frags,,?//frags/
1194,2017,,452,18,L25,,DMC,9_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,rib,,,0,5-Shaft only,4,1,,,,,,,,,,,,0,,,,,1,3,,,,,5-Shaft only,shaft,"5 cut marks on shaft, rounded cross-section, maybe dog or human, would be interesting to zooms","rib/5-Shaft only/shaft/5 cut marks on shaft, rounded cross-section, maybe dog or human, would be interesting to zooms"
1195,2017,,452,18,L25,,DMC,9_VI_14,Bird,General,,,Bird,#N/A,shaft,Frags,,0,sliver,2,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1196,2017,,452,18,L25,,DMC,9_VI_14,Unknown,,,,NID,#N/A,unknown,,,0,,4,1,,,,,,,,,,,"3- partly calcined, partly carbonized",1,,,,,,,,,7.8x4.5,wxd,,,proximal tibiotarsus of bird or distal tibia of lagomorph,unknown///proximal tibiotarsus of bird or distal tibia of lagomorph
1197,2017,,452,18,L25,,DMC,9_VI_14,Bird,General,,,Bird,#N/A,ulna,,L,0,2-Distal epiphysis,4,1,,,,,,,,,,,"3- partly calcined, partly carbonized",1,,,,,,,,,5.34,w of what is complete,2-Distal epiphysis,,,ulna/2-Distal epiphysis//
1198,2017,,457,18,J23,,DHS,10_VI_14,Mammal,Leporidae,Sylvilagus,cunicularius,Mexican cottontail,#N/A,Humerus,-,L,0.3,3-Proximal and shaft,4,1,,,,FU,PR,ND,,,,,,0,,,,,,,,,12.8x11.6,WxD prox,3-Proximal and shaft,Prox,,Humerus/3-Proximal and shaft/Prox/
1199,2017,,457,18,J23,,DHS,10_VI_14,Mammal,Leporidae,Sylvilagus,cunicularius,Mexican cottontail,#N/A,Scapula,,R,0.3,3-Proximal and shaft,2,1,,,,,,,,,,,,0,,,,,,1,,,9.33x10.8,"W glendoid, D glenoid-coracoi",3-Proximal and shaft,Head/neck,,Scapula/3-Proximal and shaft/Head/neck/
1200,2017,,457,18,J23,,DHS,10_VI_14,Mammal,General,small,,small mammal,#N/A,rib,,,0.9,3-Proximal and shaft,?,1,,,,FU,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,,,rib/3-Proximal and shaft//
1201,2017,,457,18,J23,,DHS,10_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,,3,2,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1202,2017,,457,18,J23,,DHS,10_VI_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,Carapace,Marginal scute,,0.5,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,marginal scute,"aparently, trachemys would have been imported from more costal regions. ","Carapace//marginal scute/aparently, trachemys would have been imported from more costal regions. "
1203,2017,,457,18,J23,,DHS,10_VI_14,Bird,Galliformes,Colinus,virginianus,Northern bobwhite,#N/A,Pelvis Acetabulum,Ilium,R,0.3,,?,1,,,,,,,,,,,,0,,,,,,,,,,,,"frag of ilium, mostly just the acetabulum",,"Pelvis Acetabulum//frag of ilium, mostly just the acetabulum/"
1204,2017,,457,18,J23,,DHS,10_VI_14,Mammal,Artiodactyla,cf. Odocoileus virginianus,,cf. White-tailed Deer,cf. Odocoileus,femur,,R,0,sliver,1,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,shaft and part of lesser trohanter,"shaft and part of lesser trohanter, matches odocom exactly but no sheep/goat examples to compare to","femur/sliver/shaft and part of lesser trohanter/shaft and part of lesser trohanter, matches odocom exactly but no sheep/goat examples to compare to"
1205,2017,,457,18,J23,,DHS,10_VI_14,Mammal,Artiodactyla,cf. Odocoileus virginianus,,cf. White-tailed Deer,cf. Odocoileus,mandible,,R,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,coronoid process,matches odoco well,mandible//coronoid process/matches odoco well
1206,2017,,457,18,J23,,DHS,10_VI_14,Bird,General,,,Bird,#N/A,shaft,,,0,sliver,?,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,,,shaft/sliver//
1207,2017,,453,18,K25,,DMC,9_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Thoracic,,,0.2,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,spine,,Thoracic//spine/
1208,2017,,453,18,K25,,DMC,9_VI_14,Mammal,Artiodactyla,Sus,scrofa,Domestic pig,#N/A,Ulna,,,0.2,5-Shaft only,3,1,,,,,,,two chop marks on posterior,,,,,0,,,,,1,1,,,,WxD,5-Shaft only,radial articuar facet and shaft,,Ulna/5-Shaft only/radial articuar facet and shaft/
1209,2017,,454,18,J25,,DMC,9_VI_14,Mammal,Artiodactyla,Bos,taurus,Cattle,#N/A,Ph 2,,LL/RM,0.7,6- whole lenght/size but still broken,1,1,,,,,,,,,,,,0,,,,,,2,,,40.6,L,6- whole lenght/size but still broken,,small size,Ph 2/6- whole lenght/size but still broken//small size
1210,2017,,454,18,J25,,DMC,9_VI_14,Mammal,Artiodactyla,Ovis/Capra,,Sheep/goat,#N/A,Tarsal,,,1,,,1,,,,,,,,,,,,0,,,,,,,,,21.3x18.4x12.6,LxWxH max,,central,,Tarsal//central/
1211,2017,,458,18,L25,,DHS,10_VI_14,Mammal,Artiodactyla,Ovis/Capra,,Sheep/goat,#N/A,Femur,,L,0.1,1-Proximal epiphysis,,1,,1,,UN,ND,ND,,,,,,0,,,,,1,,,,17.1x21.07,WxH,1-Proximal epiphysis,greater trochanter,"complete trochanter, small cutmarks","Femur/1-Proximal epiphysis/greater trochanter/complete trochanter, small cutmarks"
1212,2017,,458,18,L25,,DHS,10_VI_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Rib,,L,0.1,3-Proximal and shaft,4,1,,,,,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,shaft and some head,,Rib/3-Proximal and shaft/shaft and some head/
1213,2017,,458,18,L25,,DHS,10_VI_14,Mammal,General,medium,,medium mammal,#N/A,rib,,,0.2,5-Shaft only,4,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,shaft,,rib/5-Shaft only/shaft/
1214,2017,,458,18,L25,,DHS,10_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,8- pieces grouped together ,5,8,,,,,,,1 slightly burnt,,,,9,1,,,,,,,,,,,8- pieces grouped together ,frag,,shaft/8- pieces grouped together /frag/
1215,2017,,458,18,L25,,DHS,10_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Pelvis ND,Frags,,0,5-Shaft only,3,1,,,,,,,,,,,"3- partly calcined, partly carbonized",1,,,,,maybe,,,,,,5-Shaft only,frag of ilium or ischium,,Pelvis ND/5-Shaft only/frag of ilium or ischium/
1216,2017,,446,18,J25,,DHS,7_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,3,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1217,2017,,447,SOTD,P50,,GMB,9_VI_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1218,2017,,455,18,K25,,DHS,10_VI_14,Mammal,General,,,mammal,#N/A,frag,,,0,,3,10,,,,,,,,,,,,0,,,,,,,,,,,,,heavily fragmented bone bits,frag///heavily fragmented bone bits
1219,2017,,289,18,I22-23,,DHS,11_VII_14,Mammal,General,large,,large mammal,#N/A,needle,Needle,,0.9,4-Distal and shaft,1,1,,,,,,,,NEED,,,,0,,,,2,,,,,99.7x3.2,frag L and max W,4-Distal and shaft,Needle,"large needle, or possibly awl since it looks near complete but no eye is present, could have been longer and broken off, small part of tip also maybe broken, some wear on proximal as if it were inserted into  something??","needle/4-Distal and shaft/Needle/large needle, or possibly awl since it looks near complete but no eye is present, could have been longer and broken off, small part of tip also maybe broken, some wear on proximal as if it were inserted into  something??"
1220,2017,,202,17,H19N,,MRD,2_VIII_13,Mammal,General,,,mammal,#N/A,frag,,,0,,5,2,,,,,,,, ,,,*,2,,,,,,,,,,,,,one burn 7 one burn 8,frag///one burn 7 one burn 8
1221,2017,,200,17,H19N,,MRD,2_VIII_13,Mammal,General,large,,large mammal,#N/A,Ph ND,1 or 2,,0.2,2-Distal epiphysis,3,1,,,,,,,,,,,,0,,,,,,,,,,,2-Distal epiphysis,1 or 2,,Ph ND/2-Distal epiphysis/1 or 2/
1222,2017,,200,17,H19N,,MRD,2_VIII_13,Mammal,General,large,,large mammal,#N/A,shaft,,,0.2,,3,1,,1,UN,,,,,,,,,0,,,,,,3,,,,,,shaft with portion of epiphysis,"unfused end, not sure which bone","shaft//shaft with portion of epiphysis/unfused end, not sure which bone"
1223,2017,,200,17,H19N,,MRD,2_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,5,2,,,,,,,one 3,,,,,0,,*,,,,*,,,,,,frag,one possibly chewed,shaft//frag/one possibly chewed
1224,2017,,208,17,J20,,AGMR,5_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,frag,,shaft//frag/
1225,2017,,206,17,J20,,AGMR,5_VIII_13,Mammal,General,small,,small mammal,#N/A,cranium,Nasal,R,0,,?,1,,,,,,,,,,,,0,,,,,,,,,,,,Nasal,"most of R nasal, cf sylvilagus","cranium//Nasal/most of R nasal, cf sylvilagus"
1226,2017,,206,17,J20,,AGMR,5_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,,4,2,,,,,,,,,,,,0,,,,,,,,,,,,frag,,shaft//frag/
1227,2017,,206,17,J20,,AGMR,5_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,Vert ND,,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,epiphysis,,Vert ND//epiphysis/
1228,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Lumbar,,,0.8,,4,1,,1,,UN,PR,UN,,,,,,0,,,,,,,,,31x28.4,"unfused body length, w between cranial art. Process",,,missing transverse and spinous process,Lumbar///missing transverse and spinous process
1229,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Antler,-,,?,Tip,4,1,,,,,,,,Phone 28_VIII_17,,,,0,,,,,,,,,79.5x14.1,Total L and widest point,4-Distal and shaft,tine,"very tip, or could be more complete form of young","Antler/4-Distal and shaft/tine/very tip, or could be more complete form of young"
1230,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,Leporidae,Sylvilagus,floridanus,Eastern cottontail,#N/A,Mand/Tth,-,,0.3,Anterior,?,1,,,,,,,,,,,7,1,,,,,,,,,15.5,diastema. ,3-Proximal and shaft,"anterior including partial I1 and most of P3, whole P4, M1",,"Mand/Tth/3-Proximal and shaft/anterior including partial I1 and most of P3, whole P4, M1/"
1231,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,General,small,,small mammal,#N/A,Cervical,,,0.4,,2,1,,1,,ND,PR,UN,,,,,7,1,,,,,,,,,,,,,,Cervical///
1232,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,General,small,,small mammal,#N/A,Thoracic,,,1,,,1,,1,,FU,PR,UN,,,,,,0,,,,,,,,,,,,,,Thoracic///
1233,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,Needle,Needle,,0.6,4-Distal and shaft,4,1,,,,,,,,,,,,0,,,,,,,,,2,max w,4-Distal and shaft,Needle,,Needle/4-Distal and shaft/Needle/
1234,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,4,1,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1235,2017,,220,17,G22,,AGMR,6_VIII_13,Mammal,Human,,,Human,#N/A,,,,0,,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1236,2017,,220,17,G22,,AGMR,6_VIII_13,Bird,General,,,Bird,#N/A,frag,,,0,8- pieces grouped together ,5,1,,,,,,,"two burn 8, one 9",,,,*,1,,,,,,,,,,,8- pieces grouped together ,,,frag/8- pieces grouped together //
1237,2017,,220,17,G22,,AGMR,6_VIII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Sternum,,,0.1,,?,1,,,,,,,,,,,,0,,,,,,,,,,,,coracoid facets,small duck,Sternum//coracoid facets/small duck
1238,2017,,220,17,G22,,AGMR,6_VIII_13,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Radius,,R,0.7,4-Distal and shaft,?,1,,,,,,,,,,,,0,,,,,,,,,,,4-Distal and shaft,,p,Radius/4-Distal and shaft//p
1239,2017,,220,17,G22,,AGMR,6_VIII_13,Bird,General,,,Bird,#N/A,Cranium,Frags,,0,,?,2,,,,,,,,,,,,0,,,,,,,,,3.9,distal W,,Frags,,Cranium//Frags/
1240,2017,,220,17,G22,,AGMR,6_VIII_13,Bird,Galliformes,Galliformes,,Galliformes,#N/A,Sternum,,,0,,4,1,,,,,,,,,,,,0,,,,,,,,,,,,keel,"looks like guajolote, but a little too small and a little bigger than chicken","Sternum//keel/looks like guajolote, but a little too small and a little bigger than chicken"
1241,2017,,357,18,L21,,LH,26_V_14,Mammal,Human,,,Human,#N/A,shaft,,,0,,2,1,,,,,,,,,,,,0,,,,,,2,,,,,,,"looks like it was probably worked cut or worn in a slant at one end, not discernable tool","shaft///looks like it was probably worked cut or worn in a slant at one end, not discernable tool"
1242,2017,,356,18,K21,,LH,26_V_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Ph 2,,LM/RL,1,,,1,,,,,,,,,,,,0,,,,,,,,,"29.1, 12.3x16.6, 9.9x14.7","L, prox WxH, Dist. WxH",,,,Ph 2///
1243,2017,,356,18,K21,,LH,26_V_14,Mammal,General,medium,,medium mammal,#N/A,cervical,,,0.2,3-Proximal and shaft,4,2,,,,,,,,,,,,0,,,,,,,,,,,3-Proximal and shaft,,,cervical/3-Proximal and shaft//
1244,2017,,356,18,K21,,LH,26_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,2,1,,,,,,,,,,,,0,,,,,,,,,,,sliver,frag,,shaft/sliver/frag/
1245,2017,,356,18,K21,,LH,26_V_14,Mammal,Human,,,Human,#N/A,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1246,2017,,353,18,L23,,LH,27_V_14,Bird,General,cf. Meleagris gallopavo,,cf. Guajolote,cf. Meleagris gallopavo,tibiotarsus,,,0.7,5-Shaft only,?,1,,1,,,,,,,,,,0,,,,,,,,,77.9x5.2,frag. L and min W,5-Shaft only,shaft,"looks a lot like a young guajolote, but smaller than the 2 month old specimen, not complete so hard to say for sure. ","tibiotarsus/5-Shaft only/shaft/looks a lot like a young guajolote, but smaller than the 2 month old specimen, not complete so hard to say for sure. "
1247,2017,,353,18,L23,,LH,27_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,shaft,Frags,,0,sliver,4,1,,,,,,,,,,,,0,,,,,,,, ,,,sliver,frag,,shaft/sliver/frag/
1248,2017,,351,18,K21,,DMC,26_V_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Radius,-,,0.2,1-Proximal epiphysis,2,1,,,,FU,,ND,,,,,7,1,,,,,,,,,26.8x16.4,WxD,1-Proximal epiphysis,proximal,,Radius/1-Proximal epiphysis/proximal/
1249,2017,,351,18,K21,,DMC,26_V_14,Mammal,General,medium,,medium mammal,#N/A,Cervical,,,0.5,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,,probably dog,Cervical///probably dog
1250,2017,,358,18,L22,,LH,26_V_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,Rib,,,0.5,5-Shaft only,2,1,,,,,,,,,,,8,1,,,,,,,,,,,5-Shaft only,shaft,"small, one of the later ones","Rib/5-Shaft only/shaft/small, one of the later ones"
1251,2017,,358,18,L22,,LH,26_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,4,1,,,,,,,,,,,,0,,,,,,2,,,,,,,"possibly part of an artiodactyl pelvis? Highly degraded, likely unidentifiable","frag///possibly part of an artiodactyl pelvis? Highly degraded, likely unidentifiable"
1252,2017,,358,18,L22,,LH,26_V_14,Mammal,Human,,,Human,#N/A,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,///
1253,2017,,355,18,K22,,DMC,26_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,2,1,,,,,,,,,,,,0,,,,,,,,,,,,,possibly part of artiodactly pelvis,frag///possibly part of artiodactly pelvis
1254,2017,,354,18,K22,,DMC,26_V_14,Mammal,Human,,,Human,#N/A,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,single root molar,///single root molar
1255,2017,,504,18,J25,,DHS,16_VI_14,Bird,General,,,Bird,#N/A,Radius,,ND,0.5,5-Shaft only,3,1,,,,,,,,,,,9,1,,,,,,,,,54.5,Frag length,5-Shaft only,shaft,"likely charadriforme or something, appears very narrow and long","Radius/5-Shaft only/shaft/likely charadriforme or something, appears very narrow and long"
1256,2017,,504,18,J25,,DHS,16_VI_14,Unknown,,,,NID,#N/A,,,,?,,4,1,,,,,,,,Phone photo 2/VIII/2017,,,,0,,,,,,,,,,,,,,///
1257,2017,,504,18,J25,,DHS,16_VI_14,Reptile,Testudine,,,Turtle,#N/A,carapace or plastron,-,,?,,3,3,,,,,,,,,,,,0,,,,,,,,,,,,carapace or plastron,"likely young, very thin","carapace or plastron//carapace or plastron/likely young, very thin"
1258,2017,,504,18,J25,,DHS,16_VI_14,Reptile,Testudine,,,Turtle,#N/A,carapace,Costal scute,,0.8,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,costal scute,,carapace//costal scute/
1259,2017,,504,18,J25,,DHS,16_VI_14,Bird,General,,,Bird,#N/A,humerus,,L,0.5,5-Shaft only,?,1,,,,,,,,,,,,0,,,,,,,,,,,5-Shaft only,,,humerus/5-Shaft only//
1260,2017,,500,18,M24,,DHS,14_VI_14,Unknown,Bird or Mammal,,,Bird or Mammal,#N/A,Frag,,,0,,3,1,,,,,,,,,,,,0,,,,,,,,,,,,,,Frag///
1261,2017,,315,18,L21,,LH,20_V_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Radius,-,L,2,4-Distal and shaft,3,1,,,,ND,ND,FU,,,,,,0,,,,,,,,,"34.36 x 26.1, 18.9","Distal WxH (max), H articular surface",4-Distal and shaft,distal,"highly fragmented, large and robust","Radius/4-Distal and shaft/distal/highly fragmented, large and robust"
1262,2017,,315,18,L21,,LH,20_V_14,Bird,Anseriformes,Anatidae,,Waterfowl,#N/A,Tarsometatarsus,,R,0.8,4-Distal and shaft,1,1,,,,,,,,,,,,0,,,,,,,,,37.44x8.12,"Broken length, complete distal width",4-Distal and shaft,,,Tarsometatarsus/4-Distal and shaft//
1263,2017,,315,18,L21,,LH,20_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,frag,,,0,,3,4,,,,,,,,,,,,0,,,,,,,,,,,,,,frag///
1264,2017,,315,18,L21,,LH,20_V_14,Mammal,Human,,,Human,#N/A,,,,,,,5,,,,,,,,,,,,0,,,,,,Y,,,,,,,,///
1265,2017,,316,18,N20,,DHS,20_V_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,Femur,,R,0.2,5-Shaft only,3,1,,,,EL,PR,ND,,,,,,0,,,,,,3,,,,,5-Shaft only,shaft and lesser trochanter,"looks like only a little EL mostly unfused I think, but only lesser trochanter is visible. ","Femur/5-Shaft only/shaft and lesser trochanter/looks like only a little EL mostly unfused I think, but only lesser trochanter is visible. "
1266,2017,,316,18,N20,,DHS,20_V_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,Tibiotarsus,,L,0.6,5-Shaft only,2,1,,,,,PR,,,,,,,0,,,,Y,,,,,100.8x10.4,Max length x width of cut shaft,5-Shaft only,shaft,"Cut and smoothed shaft. Both ends cut/sawn off and fibular crest has been shaved off, has two long cracks that seem a little older than the modern breaks as they have dirt in them (although not fresh/spiral) could potentially be what caused this to be discarded. ","Tibiotarsus/5-Shaft only/shaft/Cut and smoothed shaft. Both ends cut/sawn off and fibular crest has been shaved off, has two long cracks that seem a little older than the modern breaks as they have dirt in them (although not fresh/spiral) could potentially be what caused this to be discarded. "
1267,2017,,316,18,N20,,DHS,20_V_14,Mammal,General,medium-large,,medium-large mammal,#N/A,Cranium,Frags,,0,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,Frags,,Cranium//Frags/
